source,native,name,p_value,significant,description,term_size,query_size,intersection_size,effective_domain_size,precision,recall,query,parents
GO:BP,GO:0090095,regulation of metanephric cap mesenchymal cell proliferation,0.009812766329880356,True,"""Any process that modulates the frequency, rate, or extent of metanephric cap mesenchymal cell proliferation. Metanephric cap mesenchymal cell proliferation is the multiplication or reproduction of metanephric cap mesenchymal cells, resulting in the expansion of the cell population. A metanephric cap mesenchymal cell is a mesenchymal cell that has condensed with other mesenchymal cells surrounding the ureteric bud tip."" [GOC:dph, GOC:tb, GOC:yaf]",1,107,1,21026,0.009345794392523364,1.0,query_1,"['GO:0010464', 'GO:0090094', 'GO:1901722']"
GO:BP,GO:0050849,negative regulation of calcium-mediated signaling,0.009812766329880356,True,"""Any process that stops, prevents, or reduces the frequency, rate or extent of calcium-mediated signaling."" [GOC:ai, PMID:11696592]",21,107,2,21026,0.018691588785046728,0.09523809523809523,query_1,"['GO:0019722', 'GO:0050848', 'GO:1902532']"
GO:BP,GO:0036333,hepatocyte homeostasis,0.009812766329880356,True,"""Any biological process involved in the maintenance of the steady-state number of hepatocytes within a population of cells. Hepatocytes are specialized epithelial cells of the liver that are organized into interconnected plates called lobules."" [CL:0000182, GOC:nhn, PMID:19878874]",1,107,1,21026,0.009345794392523364,1.0,query_1,['GO:0048872']
GO:BP,GO:0014843,growth factor dependent regulation of skeletal muscle satellite cell proliferation,0.009812766329880356,True,"""Any process that modulates the frequency, rate or extent of satellite cell proliferation; dependent on specific growth factor activity such as fibroblast growth factors and transforming growth factor beta."" [GOC:ef, GOC:mtg_muscle, PMID:16607119]",1,107,1,21026,0.009345794392523364,1.0,query_1,['GO:0014842']
GO:BP,GO:0110002,regulation of tRNA methylation,0.009812766329880356,True,"""Any process that modulates the frequency, rate or extent of the chemical reactions and pathways involving tRNA methylation."" [GOC:vw, PMID:23074192]",1,107,1,21026,0.009345794392523364,1.0,query_1,"['GO:0030488', 'GO:2000235']"
GO:BP,GO:1904886,beta-catenin destruction complex disassembly,0.009812766329880356,True,"""The disaggregation of a beta-catenin destruction complex into its constituent components."" [GO_REF:0000079, GOC:bf, GOC:PARL, GOC:TermGenie, PMID:23169527]",1,107,1,21026,0.009345794392523364,1.0,query_1,"['GO:0032984', 'GO:0060070']"
GO:BP,GO:1901328,response to cytochalasin B,0.009812766329880356,True,"""Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a cytochalasin B stimulus."" [GOC:TermGenie]",1,107,1,21026,0.009345794392523364,1.0,query_1,"['GO:1901698', 'GO:1901700']"
GO:BP,GO:0072308,negative regulation of metanephric nephron tubule epithelial cell differentiation,0.009812766329880356,True,"""Any process that decreases the frequency, rate or extent of metanephric nephron tubule epithelial cell differentiation."" [GOC:mtg_kidney_jan10]",1,107,1,21026,0.009345794392523364,1.0,query_1,"['GO:0072183', 'GO:0072257', 'GO:0072307']"
GO:BP,GO:0071731,response to nitric oxide,0.009812766329880356,True,"""Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a nitric oxide stimulus."" [GOC:mah, GOC:yaf]",21,107,2,21026,0.018691588785046728,0.09523809523809523,query_1,"['GO:1901698', 'GO:1901700']"
GO:BP,GO:0014008,positive regulation of microglia differentiation,0.009812766329880356,True,"""Any process that activates, maintains or increases the frequency, rate or extent of microglia differentiation, the process in which a relatively unspecialized cell acquires specialized features of a microglial cell."" [GOC:ef]",1,107,1,21026,0.009345794392523364,1.0,query_1,"['GO:0014004', 'GO:0014006', 'GO:0045651', 'GO:0045687']"
GO:BP,GO:0014006,regulation of microglia differentiation,0.009812766329880356,True,"""Any process that modulates the frequency, rate or extent of microglia differentiation, the process in which a relatively unspecialized cell acquires specialized features of a microglial cell."" [GOC:ef]",1,107,1,21026,0.009345794392523364,1.0,query_1,"['GO:0014004', 'GO:0045649', 'GO:0045685']"
GO:BP,GO:0035397,helper T cell enhancement of adaptive immune response,0.009812766329880356,True,"""Positive regulation of an adaptive immune response mediated via cytokine production by helper T cell."" [GOC:add]",1,107,1,21026,0.009345794392523364,1.0,query_1,['GO:0002824']
GO:BP,GO:0072111,cell proliferation involved in kidney development,0.009812766329880356,True,"""The multiplication or reproduction of cells, resulting in the expansion of the population in the kidney."" [GOC:mtg_kidney_jan10]",21,107,2,21026,0.018691588785046728,0.09523809523809523,query_1,"['GO:0001822', 'GO:0008283']"
GO:BP,GO:0006117,acetaldehyde metabolic process,0.009812766329880356,True,"""The chemical reactions and pathways involving acetaldehyde, a colorless, flammable liquid intermediate in the metabolism of alcohol."" [GOC:go_curators]",1,107,1,21026,0.009345794392523364,1.0,query_1,['GO:0006081']
GO:BP,GO:0072375,medium-term memory,0.009812766329880356,True,"""The memory process that deals with the storage, retrieval and modification of information received at a time ago that is intermediate between that of short and long term memory (30min - 7hrs in Drosophila melanogaster)."" [GOC:sart, PMID:14659098, PMID:7923375]",1,107,1,21026,0.009345794392523364,1.0,query_1,['GO:0007613']
GO:BP,GO:1905640,response to acetaldehyde,0.009812766329880356,True,"""Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of an acetaldehyde stimulus."" [GO_REF:0000071, GOC:TermGenie, PMID:27687866]",1,107,1,21026,0.009345794392523364,1.0,query_1,['GO:1901700']
GO:BP,GO:0019102,male somatic sex determination,0.009812766329880356,True,"""The determination of sex and sexual phenotypes in a male organism's soma."" [GOC:mah]",1,107,1,21026,0.009345794392523364,1.0,query_1,"['GO:0018993', 'GO:0030238']"
GO:BP,GO:0150101,regulation of microtubule anchoring at centrosome,0.009812766329880356,True,"""Any process that modulates the frequency, rate or extent of microtubule anchoring at centrosome."" [GOC:aruk, GOC:bc, PMID:17139249]",1,107,1,21026,0.009345794392523364,1.0,query_1,"['GO:0034454', 'GO:0070507']"
GO:BP,GO:1904404,response to formaldehyde,0.009812766329880356,True,"""Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a formaldehyde stimulus."" [GO_REF:0000071, GOC:TermGenie, PMID:9149109]",1,107,1,21026,0.009345794392523364,1.0,query_1,['GO:1901700']
GO:BP,GO:0097049,motor neuron apoptotic process,0.009812766329880356,True,"""Any apoptotic process in a motor neuron, an efferent neuron that passes from the central nervous system or a ganglion toward or to a muscle and conducts an impulse that causes movement."" [CL:0000100, GOC:BHF, GOC:mtg_apoptosis, PMID:14523086]",21,107,2,21026,0.018691588785046728,0.09523809523809523,query_1,['GO:0051402']
GO:BP,GO:2000655,negative regulation of cellular response to testosterone stimulus,0.009812766329880356,True,"""Any process that stops, prevents or reduces the frequency, rate or extent of cellular response to testosterone stimulus."" [GOC:BHF]",1,107,1,21026,0.009345794392523364,1.0,query_1,"['GO:0048523', 'GO:0048585', 'GO:0071394', 'GO:2000654']"
GO:BP,GO:0032848,negative regulation of cellular pH reduction,0.009812766329880356,True,"""Any process that stops, prevents, or reduces the frequency, rate, or extent of a process that reduces the internal pH of a cell."" [GOC:mah]",1,107,1,21026,0.009345794392523364,1.0,query_1,"['GO:0032847', 'GO:0048519', 'GO:0051452']"
GO:BP,GO:1904440,positive regulation of iron ion import across plasma membrane,0.009812766329880356,True,"""Any process that activates or increases the frequency, rate or extent of iron ions import across plasma membrane."" [GO_REF:0000058, GOC:BHF, GOC:kom, GOC:TermGenie, PMID:18353247]",1,107,1,21026,0.009345794392523364,1.0,query_1,"['GO:0034761', 'GO:0098711', 'GO:1904438']"
GO:BP,GO:0150127,regulation of interleukin-33 production,0.009812766329880356,True,"""Any process that modulates the frequency, rate or extent of interleukin-33 production."" [GOC:aruk, PMID:29778524]",1,107,1,21026,0.009345794392523364,1.0,query_1,"['GO:0001817', 'GO:0072639']"
GO:BP,GO:1904518,protein localization to cytoplasmic microtubule plus-end,0.009812766329880356,True,"""A process in which a protein is transported to, or maintained in, a location at a cytoplasmic microtubule plus-end."" [GO_REF:0000087, GOC:TermGenie, PMID:15772152]",1,107,1,21026,0.009345794392523364,1.0,query_1,"['GO:1904825', 'GO:1905755']"
GO:BP,GO:1904695,positive regulation of vascular associated smooth muscle contraction,0.009812766329880356,True,"""Any process that activates or increases the frequency, rate or extent of vascular smooth muscle contraction."" [GO_REF:0000058, GOC:BHF, GOC:BHF_miRNA, GOC:rph, GOC:TermGenie, PMID:22158624]",1,107,1,21026,0.009345794392523364,1.0,query_1,"['GO:0003056', 'GO:0014829', 'GO:0045907', 'GO:0045987']"
GO:BP,GO:0150129,positive regulation of interleukin-33 production,0.009812766329880356,True,"""Any process that activates or increases the frequency, rate or extent of interleukin-33 production."" [GOC:aruk]",1,107,1,21026,0.009345794392523364,1.0,query_1,"['GO:0001819', 'GO:0072639', 'GO:0150127']"
GO:BP,GO:0071275,cellular response to aluminum ion,0.009812766329880356,True,"""Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of an aluminum ion stimulus."" [GOC:mah]",1,107,1,21026,0.009345794392523364,1.0,query_1,"['GO:0010044', 'GO:0071248']"
GO:BP,GO:0048643,positive regulation of skeletal muscle tissue development,0.009812766329880356,True,"""Any process that activates, maintains or increases the rate of skeletal muscle tissue development."" [GOC:go_curators]",21,107,2,21026,0.018691588785046728,0.09523809523809523,query_1,"['GO:0007519', 'GO:0045844', 'GO:0048641']"
GO:BP,GO:0001998,angiotensin-mediated vasoconstriction involved in regulation of systemic arterial blood pressure,0.009812766329880356,True,"""The decrease in blood vessel diameter as a result of the release of angiotensin into the blood stream."" [GOC:mtg_cardio, GOC:pr, ISBN:0721643949]",1,107,1,21026,0.009345794392523364,1.0,query_1,"['GO:0002034', 'GO:0003084', 'GO:0042310']"
GO:BP,GO:0071301,cellular response to vitamin B1,0.009812766329880356,True,"""Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a vitamin B1 stimulus."" [GOC:mah]",1,107,1,21026,0.009345794392523364,1.0,query_1,"['GO:0010266', 'GO:0071295', 'GO:0097306', 'GO:1901699']"
GO:BP,GO:1904531,positive regulation of actin filament binding,0.009812766329880356,True,"""Any process that activates or increases the frequency, rate or extent of actin filament binding."" [GO_REF:0000059, GOC:als, GOC:TermGenie, PMID:24520051]",1,107,1,21026,0.009345794392523364,1.0,query_1,"['GO:0032092', 'GO:1904616']"
GO:BP,GO:0072749,cellular response to cytochalasin B,0.009812766329880356,True,"""Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a cytochalasin B stimulus."" [GOC:mah]",1,107,1,21026,0.009345794392523364,1.0,query_1,"['GO:1901328', 'GO:1901699', 'GO:1901701']"
GO:BP,GO:1904616,regulation of actin binding,0.009812766329880356,True,"""Any process that modulates the frequency, rate or extent of actin binding."" [GO_REF:0000059, GOC:mr, GOC:TermGenie, PMID:8621557]",1,107,1,21026,0.009345794392523364,1.0,query_1,['GO:0043393']
GO:BP,GO:0045994,positive regulation of translational initiation by iron,0.009812766329880356,True,"""Any process involving iron that activates or increases the rate of translational initiation."" [GOC:go_curators]",1,107,1,21026,0.009345794392523364,1.0,query_1,"['GO:0006447', 'GO:0045948']"
GO:BP,GO:0072639,interleukin-33 production,0.009812766329880356,True,"""The appearance of interleukin-33 due to biosynthesis or secretion following a cellular stimulus, resulting in an increase in its intracellular or extracellular levels."" [GOC:BHF, GOC:mah, PMID:29778524]",1,107,1,21026,0.009345794392523364,1.0,query_1,['GO:0001816']
GO:BP,GO:0051592,response to calcium ion,0.0099639872645116,True,"""Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a calcium ion stimulus."" [GOC:ai]",136,107,4,21026,0.037383177570093455,0.029411764705882353,query_1,['GO:0010038']
REAC,REAC:R-HSA-8852135,Protein ubiquitination,0.01007606442971131,True,Protein ubiquitination,78,102,4,11004,0.0392156862745098,0.05128205128205128,query_1,['REAC:R-HSA-597592']
REAC,REAC:R-HSA-5619084,ABC transporter disorders,0.01007606442971131,True,ABC transporter disorders,78,102,4,11004,0.0392156862745098,0.05128205128205128,query_1,['REAC:R-HSA-5619115']
REAC,REAC:R-HSA-3214858,RMTs methylate histone arginines,0.01007606442971131,True,RMTs methylate histone arginines,78,102,4,11004,0.0392156862745098,0.05128205128205128,query_1,['REAC:R-HSA-3247509']
GO:BP,GO:0052547,regulation of peptidase activity,0.010135326237649908,True,"""Any process that modulates the frequency, rate or extent of peptidase activity, the hydrolysis of peptide bonds within proteins."" [GOC:ai]",69,107,3,21026,0.028037383177570093,0.043478260869565216,query_1,"['GO:0030162', 'GO:0051336']"
GO:BP,GO:1901184,regulation of ERBB signaling pathway,0.010135326237649908,True,"""Any process that modulates the frequency, rate or extent of ERBB signaling pathway."" [GOC:BHF, GOC:TermGenie]",69,107,3,21026,0.028037383177570093,0.043478260869565216,query_1,"['GO:0009966', 'GO:0038127']"
REAC,REAC:R-HSA-3928662,EPHB-mediated forward signaling,0.010191686328283281,True,EPHB-mediated forward signaling,40,102,3,11004,0.029411764705882353,0.075,query_1,['REAC:R-HSA-2682334']
REAC,REAC:R-HSA-5693616,Presynaptic phase of homologous DNA pairing and strand exchange,0.010191686328283281,True,Presynaptic phase of homologous DNA pairing and strand exchange,40,102,3,11004,0.029411764705882353,0.075,query_1,['REAC:R-HSA-5693579']
